Name,Symbol,Date,Exchange_rate_against_USD
Singapore dollar,SGD,2018-02-13,1.322793
Singapore dollar,SGD,2018-02-14,1.319242
Singapore dollar,SGD,2018-02-15,1.311534
Singapore dollar,SGD,2018-02-16,1.310655
Singapore dollar,SGD,2018-02-19,1.313054
Singapore dollar,SGD,2018-02-20,1.318639
Singapore dollar,SGD,2018-02-21,1.321231
Singapore dollar,SGD,2018-02-22,1.322255
Singapore dollar,SGD,2018-02-23,1.321571
Singapore dollar,SGD,2018-02-26,1.317127
Singapore dollar,SGD,2018-02-27,1.319811
Singapore dollar,SGD,2018-02-28,1.323236
Singapore dollar,SGD,2018-03-01,1.326925
Singapore dollar,SGD,2018-03-02,1.320744
Singapore dollar,SGD,2018-03-05,1.319412
Singapore dollar,SGD,2018-03-06,1.315365
Singapore dollar,SGD,2018-03-07,1.314569
Singapore dollar,SGD,2018-03-08,1.315434
Singapore dollar,SGD,2018-03-09,1.318363
Singapore dollar,SGD,2018-03-12,1.314583
Singapore dollar,SGD,2018-03-13,1.310713
Singapore dollar,SGD,2018-03-14,1.30916
Singapore dollar,SGD,2018-03-15,1.311239
Singapore dollar,SGD,2018-03-16,1.315503
Singapore dollar,SGD,2018-03-19,1.317979
Singapore dollar,SGD,2018-03-20,1.31753
Singapore dollar,SGD,2018-03-21,1.31833
Singapore dollar,SGD,2018-03-22,1.31593
Singapore dollar,SGD,2018-03-23,1.313462
Singapore dollar,SGD,2018-03-26,1.311256
Singapore dollar,SGD,2018-03-27,1.309632
Singapore dollar,SGD,2018-03-28,1.307792
Singapore dollar,SGD,2018-03-29,1.31142
Singapore dollar,SGD,2018-04-03,1.30923
Singapore dollar,SGD,2018-04-04,1.314435
Singapore dollar,SGD,2018-04-05,1.314274
Singapore dollar,SGD,2018-04-06,1.319111
Singapore dollar,SGD,2018-04-09,1.313231
Singapore dollar,SGD,2018-04-10,1.310735
Singapore dollar,SGD,2018-04-11,1.308463
Singapore dollar,SGD,2018-04-12,1.310963
Singapore dollar,SGD,2018-04-13,1.311845
Singapore dollar,SGD,2018-04-16,1.311318
Singapore dollar,SGD,2018-04-17,1.31035
Singapore dollar,SGD,2018-04-18,1.310623
Singapore dollar,SGD,2018-04-19,1.308997
Singapore dollar,SGD,2018-04-20,1.313835
Singapore dollar,SGD,2018-04-23,1.322765
Singapore dollar,SGD,2018-04-24,1.322689
Singapore dollar,SGD,2018-04-25,1.329421
Singapore dollar,SGD,2018-04-26,1.326512
Singapore dollar,SGD,2018-04-27,1.326015
Singapore dollar,SGD,2018-04-30,1.325938
Singapore dollar,SGD,2018-05-02,1.334638
Singapore dollar,SGD,2018-05-03,1.331054
Singapore dollar,SGD,2018-05-04,1.333612
Singapore dollar,SGD,2018-05-07,1.337338
Singapore dollar,SGD,2018-05-08,1.338079
Singapore dollar,SGD,2018-05-09,1.340264
Singapore dollar,SGD,2018-05-10,1.340714
Singapore dollar,SGD,2018-05-11,1.333752
Singapore dollar,SGD,2018-05-14,1.333
Singapore dollar,SGD,2018-05-15,1.338719
Singapore dollar,SGD,2018-05-16,1.342838
Singapore dollar,SGD,2018-05-17,1.342228
Singapore dollar,SGD,2018-05-18,1.343519
Singapore dollar,SGD,2018-05-21,1.343907
Singapore dollar,SGD,2018-05-22,1.33729
Singapore dollar,SGD,2018-05-23,1.345576
Singapore dollar,SGD,2018-05-24,1.340894
Singapore dollar,SGD,2018-05-25,1.340642
Singapore dollar,SGD,2018-05-28,1.341034
Singapore dollar,SGD,2018-05-29,1.346686
Singapore dollar,SGD,2018-05-30,1.340096
Singapore dollar,SGD,2018-05-31,1.338234
Singapore dollar,SGD,2018-06-01,1.338332
Singapore dollar,SGD,2018-06-04,1.333816
Singapore dollar,SGD,2018-06-05,1.335589
Singapore dollar,SGD,2018-06-06,1.333192
Singapore dollar,SGD,2018-06-07,1.331277
Singapore dollar,SGD,2018-06-08,1.335886
Singapore dollar,SGD,2018-06-11,1.334775
Singapore dollar,SGD,2018-06-12,1.335087
Singapore dollar,SGD,2018-06-13,1.335515
Singapore dollar,SGD,2018-06-14,1.335465
Singapore dollar,SGD,2018-06-15,1.34693
Singapore dollar,SGD,2018-06-18,1.350211
Singapore dollar,SGD,2018-06-19,1.359892
Singapore dollar,SGD,2018-06-20,1.357575
Singapore dollar,SGD,2018-06-21,1.361934
Singapore dollar,SGD,2018-06-22,1.358345
Singapore dollar,SGD,2018-06-25,1.361538
Singapore dollar,SGD,2018-06-26,1.361549
Singapore dollar,SGD,2018-06-27,1.36312
Singapore dollar,SGD,2018-06-28,1.366744
Singapore dollar,SGD,2018-06-29,1.363527
Singapore dollar,SGD,2018-07-02,1.368245
Singapore dollar,SGD,2018-07-03,1.364852
Singapore dollar,SGD,2018-07-04,1.364972
Singapore dollar,SGD,2018-07-05,1.363481
Singapore dollar,SGD,2018-07-06,1.360287
Singapore dollar,SGD,2018-07-09,1.352871
Singapore dollar,SGD,2018-07-10,1.356868
Singapore dollar,SGD,2018-07-11,1.360716
Singapore dollar,SGD,2018-07-12,1.362927
Singapore dollar,SGD,2018-07-13,1.367259
Singapore dollar,SGD,2018-07-16,1.361263
Singapore dollar,SGD,2018-07-17,1.361664
Singapore dollar,SGD,2018-07-18,1.367927
Singapore dollar,SGD,2018-07-19,1.372886
Singapore dollar,SGD,2018-07-20,1.367609
Singapore dollar,SGD,2018-07-23,1.363861
Singapore dollar,SGD,2018-07-24,1.364001
Singapore dollar,SGD,2018-07-25,1.362789
Singapore dollar,SGD,2018-07-26,1.360789
Singapore dollar,SGD,2018-07-27,1.364301
Singapore dollar,SGD,2018-07-30,1.362034
Singapore dollar,SGD,2018-07-31,1.361282
Singapore dollar,SGD,2018-08-01,1.36132
Singapore dollar,SGD,2018-08-02,1.366704
Singapore dollar,SGD,2018-08-03,1.366759
Singapore dollar,SGD,2018-08-06,1.368708
